#, Side, Eta, Phi, dPhi, type/depth, Det, RBX, Sector, MB_NO, BV, QIE, QIECH, RM, RM_FI, FI_CH, ppCol, ppRow, ppCpl, ppLC, dodec, Crate, uHTR, uHTR_FI, FEDid, QIEid, TP_FI, TP_CH
, 1, 12, 40, 1, 1, HB, HBP11, 11, 48, 33, 3, 3, 2, 1, 2, 3, 2, HBP11_RM2A, 1, 2, 31, 10, 1, 1109, 999999, 5, 5
, 1, 11, 40, 1, 1, HB, HBP11, 11, 47, 37, 3, 4, 2, 1, 3, 3, 2, HBP11_RM2A, 1, 2, 31, 10, 1, 1109, 999999, 5, 1
, 1, 10, 40, 1, 3, HB, HBP11, 11, 34, 27, 3, 5, 2, 1, 4, 3, 2, HBP11_RM2A, 1, 2, 31, 10, 1, 1109, 999999, 4, 5
, 1, 9, 40, 1, 3, HB, HBP11, 11, 33, 31, 3, 6, 2, 1, 5, 3, 2, HBP11_RM2A, 1, 2, 31, 10, 1, 1109, 999999, 4, 1
, 1, 12, 40, 1, 3, HB, HBP11, 11, 42, 25, 3, 7, 2, 1, 6, 3, 2, HBP11_RM2A, 1, 2, 31, 10, 1, 1109, 999999, 5, 5
, 1, 11, 40, 1, 3, HB, HBP11, 11, 41, 29, 3, 8, 2, 1, 7, 3, 2, HBP11_RM2A, 1, 2, 31, 10, 1, 1109, 999999, 5, 1
, 1, 10, 41, 1, 4, HB, HBP11, 11, 30, 59, 2, 9, 3, 1, 0, 3, 3, HBP11_RM3A, 1, 3, 31, 10, 2, 1109, 999999, 4, 6
, 1, 9, 41, 1, 4, HB, HBP11, 11, 29, 63, 2, 10, 3, 1, 1, 3, 3, HBP11_RM3A, 1, 3, 31, 10, 2, 1109, 999999, 4, 2
, 1, 12, 41, 1, 4, HB, HBP11, 11, 22, 57, 2, 11, 3, 1, 2, 3, 3, HBP11_RM3A, 1, 3, 31, 10, 2, 1109, 999999, 5, 6
, 1, 11, 41, 1, 4, HB, HBP11, 11, 21, 61, 2, 12, 3, 1, 3, 3, 3, HBP11_RM3A, 1, 3, 31, 10, 2, 1109, 999999, 5, 2
, 1, 10, 41, 1, 2, HB, HBP11, 11, 28, 3, 2, 13, 3, 1, 4, 3, 3, HBP11_RM3A, 1, 3, 31, 10, 2, 1109, 999999, 4, 6
, 1, 9, 41, 1, 2, HB, HBP11, 11, 27, 7, 2, 14, 3, 1, 5, 3, 3, HBP11_RM3A, 1, 3, 31, 10, 2, 1109, 999999, 4, 2
, 1, 12, 41, 1, 2, HB, HBP11, 11, 20, 1, 2, 15, 3, 1, 6, 3, 3, HBP11_RM3A, 1, 3, 31, 10, 2, 1109, 999999, 5, 6
, 1, 11, 41, 1, 2, HB, HBP11, 11, 19, 5, 2, 16, 3, 1, 7, 3, 3, HBP11_RM3A, 1, 3, 31, 10, 2, 1109, 999999, 5, 2
, 1, 10, 42, 1, 1, HB, HBP11, 11, 40, 35, 3, 1, 4, 1, 0, 3, 4, HBP11_RM4A, 1, 4, 31, 10, 3, 1109, 999999, 4, 7
, 1, 9, 42, 1, 1, HB, HBP11, 11, 39, 39, 3, 2, 4, 1, 1, 3, 4, HBP11_RM4A, 1, 4, 31, 10, 3, 1109, 999999, 4, 3
, 1, 12, 42, 1, 1, HB, HBP11, 11, 48, 33, 3, 3, 4, 1, 2, 3, 4, HBP11_RM4A, 1, 4, 31, 10, 3, 1109, 999999, 5, 7
, 1, 11, 42, 1, 1, HB, HBP11, 11, 47, 37, 3, 4, 4, 1, 3, 3, 4, HBP11_RM4A, 1, 4, 31, 10, 3, 1109, 999999, 5, 3
, 1, 10, 42, 1, 3, HB, HBP11, 11, 34, 27, 3, 5, 4, 1, 4, 3, 4, HBP11_RM4A, 1, 4, 31, 10, 3, 1109, 999999, 4, 7
, 1, 9, 42, 1, 3, HB, HBP11, 11, 33, 31, 3, 6, 4, 1, 5, 3, 4, HBP11_RM4A, 1, 4, 31, 10, 3, 1109, 999999, 4, 3
, 1, 12, 42, 1, 3, HB, HBP11, 11, 42, 25, 3, 7, 4, 1, 6, 3, 4, HBP11_RM4A, 1, 4, 31, 10, 3, 1109, 999999, 5, 7
, 1, 11, 42, 1, 3, HB, HBP11, 11, 41, 29, 3, 8, 4, 1, 7, 3, 4, HBP11_RM4A, 1, 4, 31, 10, 3, 1109, 999999, 5, 3
, 1, 4, 39, 1, 1, HB, HBP11, 11, 56, 36, 4, 1, 1, 4, 0, 3, 1, HBP11_RM1A, 4, 5, 31, 10, 4, 1109, 999999, 1, 4
, 1, 3, 39, 1, 1, HB, HBP11, 11, 55, 40, 4, 2, 1, 4, 1, 3, 1, HBP11_RM1A, 4, 5, 31, 10, 4, 1109, 999999, 1, 0
, 1, 2, 39, 1, 1, HB, HBP11, 11, 64, 34, 4, 3, 1, 4, 2, 3, 1, HBP11_RM1A, 4, 5, 31, 10, 4, 1109, 999999, 0, 4
